URL Source,Article,Summary
https://www.bbc.com/telugu/international-49828532,మహిళల హక్కుల కోసం సంప్రదాయాన్ని ఎదిరించి వరుడి ఇంటికెళ్లి పెళ్లి చేసుకున్న బంగ్లాదేశ్ వధువు,బంగ్లాదేశ్‌కు చెందిన 19 ఏళ్ల ఖదిజా అక్తర్ ఖుషీ పెళ్లి చేసుకోడానికి తనవాళ్లతో కలసి కాబోయే భర్త ఇంటికి వెళ్లారు.
https://www.bbc.com/telugu/international-50641378,ఆన్‌లైన్‌లో లక్షల మంది అభిమానులున్న పిల్లి మృతి,ఇంటర్నెట్‌లో అత్యంత ఫేమస్ పిల్లుల్లో ఒకటైన లిల్ బబ్ చనిపోయింది. దాని వయసు ఎనిమిది సంవత్సరాలు.
https://www.bbc.com/telugu/india-56251255,"సియాచిన్‌లో పనిచేసే సైనికుల్లో మతిమరుపు, లైంగిక శక్తి తగ్గడం సాధారణం",సియాచిన్.. ప్రపంచంలో అత్యంత ఎత్తైన యుద్ధ భూమి. 13 ఏప్రిల్ 1984.. అంటే సరిగ్గా 34 ఏళ్ల క్రితం ఇదే రోజున భారత సైనికులు అక్కడ తొలిసారిగా పాగా వేశారు.
https://www.bbc.com/telugu/international-44045251,కాన్స్‌ ఫిల్మ్ ఫెస్టివల్: ఈ 10 చిత్రాలపైనే అందరి కన్ను!,కాన్స్‌ ఫిల్మ్ ఫెస్టివల్‌కు దేశ విదేశాల నుంచి తారలు తరలివస్తున్నారు. కాన్స్‌ సినీ సందడి ఇప్పటికే మొదలైంది.
https://www.bbc.com/telugu/international-47263623,"అమెరికా, మెక్సికోల మధ్య గోడ కట్టేందుకు దేనికైనా సిద్ధమే: డోనల్డ్ ట్రంప్",మెక్సికో సరిహద్దుల్లో అమెరికాలో గోడ నిర్మిస్తామని డోనల్డ్ ట్రంప్ పునరుద్ఘాటించారు. ఇందుకోసం అత్యవసర అధికారాలను కూడా వినియోగించుకోవడాన్ని ఆయన సమర్థించుకున్నారు. ఈ 'గోడ ఎంతో ప్రయోజనకరం' అని వ్యాఖ్యానించారు.
https://www.bbc.com/telugu/india-55140936,పులులు ఉన్నాయి జాగ్రత్త: పాకాల పోలీసుల హెచ్చరికలు - BBC Newsreel,తెలంగాణ రాష్ట్రంలోని నర్సంపేట పాకాల ఆటవీ ప్రాంతంలో పులులు సంచరిస్తున్నట్లుగా ఆటవీ అధికారులు నిర్థారించటంతో ఖానాపూర్ పోలీసులు అప్రమత్తమయినారు.
https://www.bbc.com/telugu/india-42347901,ప్రెస్ రివ్యూ: అమరావతి డిజైన్లలో రాజమౌళి సూచనలకు తిరస్కారం,ఆంధ్రప్రదేశ్ నూతన రాజధాని అమరావతి కోసం సినీ దర్శకుడు రాజమౌళి ప్రతిపాదించిన డిజైన్లకు ఆమోదం లభించలేదని సాక్షి ఓ కథనంలో వెల్లడించింది.
https://www.bbc.com/telugu/international-52277128,‘‘మదర్స్‌ డే’కి ముందే అమ్మకి తుది వీడ్కోలు చెబుతాననుకోలేదు’,"మదర్స్ డే (మే నెల రెండో ఆదివారం)కి అమ్మకి బహుమతి కొనే పనిలో నిమగ్నమైపోయింది 33 సంవత్సరాల అయా (పేరు మార్చడమైనది). కానీ, ఆ సమయానికి తల్లిని తాను పూడ్చిపెట్టబోతున్నానని ఊహించలేకపోయింది."
https://www.bbc.com/telugu/international-44109650,ఇండోనేషియాలో ఇస్లామిక్ స్టేట్ ఎలా బలపడుతోంది?,ప్రపంచంలో ముస్లిం జనాభా అత్యధికంగా ఎక్కువగా ఉన్న దేశం ఇండోనేషియా. ఇస్లామిక్ స్టేట్‌తో సంబంధాలు కలిగి ఉన్న కొన్ని గ్రూపులు కొన్నేళ్లుగా ఈ ఆగ్నేయాసియా దేశంలో దాడులకు పాల్పడి వందలాది మంది ప్రాణాలు బలిగొంటున్నాయి.
https://www.bbc.com/telugu/india-52677169,కరోనావైరస్: కోయంబేడు మార్కెట్ నుంచి కోనసీమకు... ‘ఏపీలోని 10 జిల్లాలకు దిగుమతి’,ఆంధ్రప్రదేశ్‌లోని చిత్తూరు జిల్లా... కరోనా పాజిటివ్ కేసుల్లో రాష్ట్రంలో నాలుగో స్థానంలో ఉంది. కానీ వారం రోజుల కిందట –అంటే మే 7 నాటికి జిల్లాలో యాక్టివ్ కేసుల సంఖ్య కేవలం 9 మాత్రమే. కానీ 14వ తేదీ సాయంత్రానికి జిల్లాలో మొత్తం కేసుల సంఖ్య 151కి పెరిగాయి.
https://www.bbc.com/telugu/india-46730461,పీవీ సింధు: ఫైనల్ ఫోబియాపై ఏమన్నారు? - BBC Telugu Exclusive Interview,"కొత్త సంవత్సరం 2019లో తనలో కొత్త సింధును చూస్తారని ప్రముఖ బ్యాడ్మింటన్ క్రీడాకారిణి, ఒలింపిక్ పతక విజేత పీవీ సింధు చెప్పారు."
https://www.bbc.com/telugu/international-46222546,బ్రెగ్జిట్: ‘విడాకుల’ ఒప్పందంలో ఏముంది? తరువాత ఏం జరగొచ్చు?,యురోపియన్ యూనియన్ నుంచి యూకే వైదొలిగే ప్రక్రియ వేగంగా ముందుకు సాగుతోంది. రెండు పక్షాలు సజావుగా విడిపోవడానికి వీలు కల్పించే బ్రెగ్జిట్ ఉపసంహరణ ఒప్పందాన్ని యూకే ప్రధాని థెరిసా మే ఆమోదించారు.
https://www.bbc.com/telugu/international-46275388,అమెరికా మధ్యంతర ఎన్నికలు: ప్రతినిధుల సభలో పట్టు కోల్పోయిన డోనల్డ్ ట్రంప్,"అమెరికాలో మధ్యంతర ఎన్నికలు ముగిసి రెండువారాలు గడుస్తోంది. ఇప్పుడిప్పుడే ఆ వేడి నెమ్మదిగా చల్లారుతోంది. పోలింగ్ ముగిసిన మరుసటి రోజు డోనల్డ్ ట్రంప్ మాట్లాడుతూ, ‘ఇది పూర్తిస్థాయి విజయం’ అన్నారు. కానీ, వాస్తవానికి పరిస్థితి అలా లేదు."
https://www.bbc.com/telugu/india-51418663,జాను సినిమా రివ్యూ: ఈ రీమేక్ చిత్రం తమిళ '96'లోని ఒరిజినల్ ఫీల్ క్యారీ చేయగలిగిందా?,తమిళంలో మోడ్రన్ క్లాసిక్ మూవీగా పేరు తెచ్చుకున్న '96' సినిమాని తెలుగులో 'జాను' అనే పేరుతో రీమేక్ చేశారు.
https://www.bbc.com/telugu/international-45399004,అర్జెంటీనాలో 60 శాతం వడ్డీ: పెట్టుబడి పెడతారా?,"ఈ మాట వినగానే కొందరికి ఆశ.. మరికొందరికి అనుమానం రావడం సహజం. కానీ అర్జెంటీనా నిజంగానే ఏడాదికి 60 శాతం వడ్డీ ఇస్తాం, ఇక్కడ పెట్టుబడి పెట్టండి అంటోంది. ఎందుకో తెలుసా?"
https://www.bbc.com/telugu/india-53118527,క‌రోనావైర‌స్: భ‌విష్య‌త్తులో వినోద రంగం ఎలా ఉండ‌బోతోంది?,కరోనావైరస్ మహమ్మారి ప్రభావంతో ప్రపంచవ్యాప్తంగా అనేక రంగాల్లో మాదిరే వినోద రంగంలోనూ పెను మార్పులు వస్తున్నాయి.
https://www.bbc.com/telugu/international-44990090,లబ్‌డబ్బు: జీఎస్టీకి ఏడాది.. ఇదీ దాని చరిత్ర,"ఈ నెలతో సంవత్సరం అయిపోతుంది. దేనికా? మన జీవితాలలో అత్యంత కీలక పాత్ర పోషిస్తూ, మనం చేసే ప్రతి కొనుగోలులో తన వంతు కర్తవ్యాన్ని నిర్వర్తిస్తూ.. ‘నిను వీడని నీడను నేనే’ అంటూ మనని ఫాలో అవుతూ, ఒక సంవత్సర కాలంగా అందరి నోళ్ళల్లో నానిన, నానుతోన్న, నానబోతున్న మూడక్షరాలు- జీఎస్టీకి."
https://www.bbc.com/telugu/international-52816420,ట్విటర్‌: డోనల్డ్ ట్రంప్‌ ట్వీట్‌కు ఫ్యాక్ట్‌ చెక్‌ హెచ్చరిక.. అమెరికా అధ్యక్షుడి ఆగ్రహం,మొట్టమొదటిసారిగా అమెరికా అధ్యక్షుడు డోనల్డ్‌ ట్రంప్‌ పోస్టుకు ట్విటర్‌ ఫ్యాక్ట్‌ చెకింగ్‌ లేబుల్‌ తగిలించింది
https://www.bbc.com/telugu/india-43579238,#గమ్యం: ఈ 10 అంశాలు పాటించండి! పరీక్షల ఒత్తిడిని జయించండి!!,బీబీసీ న్యూస్ తెలుగు 'గమ్యం'కు స్వాగతం. విద్యార్థులందరికీ వార్షిక పరీక్షలు పూర్తయ్యాయి. అందువల్ల కొద్దిగా రిలాక్స్ అవుదామనుకుంటున్నారేమో! వద్దు.. వద్దు.
https://www.bbc.com/telugu/india-42813783,వరల్డ్ ఎకనామిక్ ఫోరంలో ప్రధాని మోదీ ప్రసంగం చరిత్రాత్మకమైనదేనా?,"దావోస్‌లో జరుగుతోన్న వరల్డ్ ఎకనామిక్ ఫోరం వార్షిక సమావేశంలో భారత ప్రధానమంత్రి మోదీ మంగళవారం మాట్లాడుతూ.. పర్యావరణ మార్పులు, ఉగ్రవాదం ఇప్పుడు ప్రపంచం ఎదుర్కొంటున్న అతిపెద్ద సవాళ్లు అన్నారు."
https://www.bbc.com/telugu/india-44595385,యువత మనోగతంపై ఐరాస సర్వే,"విద్య, కుటుంబ జీవితం, ఇంటర్నెట్ - ఇలాంటి అంశాలపై బాలలు, యువత ఆలోచనలు ఏమిటి? ఈ ప్రశ్నకు స్పష్టమైన సమాధానం కోసం తల్లిదండ్రులే కాదు, ఐక్యరాజ్యసమితి కూడా ప్రయత్నిస్తోంది. వీరి ఆలోచనలు ఏమిటో తెలుసుకొనేందుకు ఐరాస ఏడాదికి నాలుగుసార్లు అంతర్జాతీయ పోల్ నిర్వహించనుంది."
https://www.bbc.com/telugu/india-54046201,ఏడు నెలల గర్భంతో ఉన్న భార్యను తీసుకుని 1200 కిలోమీటర్లు స్కూటీపై ప్రయాణం.. ఎందుకంత రిస్క్ చేశారో తెలుసా,"ధనుంజయ్‌ హాన్‌సదా, సోనీ హేంబ్రమ్‌ల జంట ఇప్పుడు దేశవ్యాప్తంగా అందరినీ ఆకర్షిస్తున్నారు."
https://www.bbc.com/telugu/international-50042107,అభిజిత్ బెనర్జీ: ముంబయిలో జన్మించిన ఆర్థికవేత్తకు నోబెల్ బహుమతి.. కాంగ్రెస్ ప్రకటించిన ‘కనీస ఆదాయ పథకం’ ఆయన ఆలోచనే,"ఆర్థిక శాస్త్రంలో నోబెల్ బహుమతికి ఈ ఏడాది భారత సంతతికి చెందిన అభిజిత్ బెనర్జీ, ఆయన భార్య ఎస్తేర్ డఫ్లో, మరొక ఆర్థిక వేత్త మైఖేల్ క్రెమెర్‌లు ఎంపికయ్యారు."
https://www.bbc.com/telugu/india-52869649,విరాట్ కోహ్లీ: క్రికెట్ మళ్లీ మొదలైతే ఏం చేయొచ్చు.. ఏం చేయకూడదు,"కరోనావైరస్ సంక్షోభం ప్రపంచాన్ని పట్టి పీడీస్తున్న ఈ సమయంలో ఒకవేళ మళ్లీ క్రికెట్ మొదలైతే, ఎలా ఉంటుందో తెలియదని భారత క్రికెట్ జట్టు కెప్టెన్ విరాట్ కోహ్లీ అన్నారు."
https://www.bbc.com/telugu/international-51866728,సోఫీ గ్రెగరీ ట్రూడో: కెనడా ప్రధాని జస్టిన్ ట్రూడో భార్యకు కరోనా.. బ్రెజిల్ అధ్యక్షుడికి కోవిడ్-19 పరీక్షలు,కరోనా వైరస్ వ్యాప్తి రోజురోజుకీ తీవ్రమవుతోంది. చైనాలో మొదలైన ఈ వైరస్ శరవేగంగా ఇతర దేశాలకూ పాకడంతో ప్రపంచ ఆరోగ్య సంస్థ దీన్ని ఇప్పటికే మహమ్మారిగా ప్రకటించింది.
https://www.bbc.com/telugu/india-47333955,రాహుల్‌గాంధీ: ‘ఏపీ ప్రత్యేక హోదాను ఏ శక్తి అడ్డుకోలేదు’,"ఆంధ్రప్రదేశ్‌కు ప్రత్యేక హోదా అన్నది కేవలం ఒక ప్రధాని ఇచ్చిన వాగ్దానంగా తాను భావించట్లేదని, దేశంలోని ప్రతి పౌరుడు ఇచ్చిన వాగ్దానంగా భావిస్తున్నానని కాంగ్రెస్ అధ్యక్షుడు రాహుల్ గాంధీ అన్నారు."
https://www.bbc.com/telugu/india-54975595,"బరాక్ ఒబామా తన పుస్తకంలో మన్మోహన్ సింగ్, సోనియా, రాహుల్ గురించి ఏం రాశారు?","అమెరికా మాజీ అధ్యక్షుడు బరాక్ ఒబామా స్వీయ అనుభవాలతో రాసిన 'ఏ ప్రామిస్డ్ ల్యాండ్' పుస్తకం ఇప్పటికే భారతదేశంలో చిన్నపాటి కలకలాన్ని రేపింది. ఆయన కాంగ్రెస్ పార్టీ నాయకుడు రాహుల్ గాంధీ గురించి సూటిగా రాసిన తీరు రాహుల్ అభిమానుల మనోభావాలను రగిలించగా, ఆయన ప్రత్యర్థులను ఆనందపరిచింది."
https://www.bbc.com/telugu/international-46353896,అంగారక గ్రహంపై క్షేమంగా దిగిన ఇన్‌సైట్ ల్యాండర్.. మార్స్ అంతర్భాగాన్ని శోధించనున్న నాసా,"అంగారకుడిపై ప్రయోగించిన ఇన్‌సైట్ స్పేస్‌క్రాఫ్ట్‌కు 7 నిమిషాల గండం గడిచింది. భారత కాలమానం ప్రకారం, నవంబర్ 27 మంగళవారం అర్థరాత్రి దాటాక 1:27గంటలకు అంగారకుడిపై ఇన్‌సైట్ విజయవంతంగా ల్యాండ్ అయినట్లు సంకేతాలు అందాయి."
https://www.bbc.com/telugu/international-55845237,సానీ అబాచా: నైజీరియా మాజీ అధ్యక్షుడు కొల్లగొట్టి వేల కోట్ల డబ్బు కోసం 20 ఏళ్లుగా సాగిన వేట...,సెప్టెంబరు 1999లో స్విస్ న్యాయవాది ఎన్రికో మోన్‌ఫ్రినికి జీవితాన్ని మరో 20 ఏళ్ల పాటు పూర్తిగా మార్చేసే ఒక ఫోన్ కాల్ వచ్చింది. ఆ గొంతు నైజీరియా ప్రభుత్వంలో కీలక పదవిలో ఉన్న ఒక వ్యక్తిది.
https://www.bbc.com/telugu/international-55064157,ఎడారిలో అంతుచిక్కని లోహస్తంభం... అకస్మాత్తుగా ప్రత్యక్షం.. అదే తీరులో అదృశ్యం.. ఏలియన్స్ పనా?,అమెరికాలోని ఉటా ఎడారిలో కొద్ది రోజుల కిందట ఒక లోహ స్తంభం ప్రత్యక్షమైంది. అనుకోకుండా కనిపించిన ఈ లోహ స్తంభం ఇక్కడికి ఎప్పుడు ఎలా వచ్చిందో ఎవరికీ అర్థం కాలేదు. అయితే.. ఈ మోనోలిత్ అంతే అకస్మాత్తుగా కనిపించకుండా పోయింది. ఇదంతా తీవ్ర గందరగోళానికి దారితీస్తోంది.
https://www.bbc.com/telugu/india-54821997,"బిహార్: గంగా నదిలో పడవ ప్రమాదం.. ఒకరి మృతి, అనేక మంది గల్లంతు.. ప్రమాద సమయంలో పడవలో 50 మంది - BBC Newsreel",బిహార్‌లోని భగల్‌పూర్‌లోని నవ్‌గఛియా ప్రాంతంలో గంగా నదిలో పడవ మునిగిపోవడంతో ఒకరు మరణించారు.
https://www.bbc.com/telugu/international-55734508,ఇస్లామిక్ స్టేట్: పాకిస్తాన్ నుంచి సిరియాలోని మిలిటెంట్లకు నిధులు ఎలా వెళ్తున్నాయి?,పాకిస్తాన్‌లోని అతిపెద్ద నగరం కరాచీలో ఉగ్రవాదుల కోసం నిధులు సేకరిస్తున్న ఓ ముఠాను పోలీసులు ఛేదించారు. ఈ ముఠాలోని సభ్యులు బిట్‌కాయిన్ల ద్వారా సిరియాలోని మిలిటెంట్లకు డబ్బులు పంపిస్తున్నట్లు పోలీసులు తెలిపారు.
https://www.bbc.com/telugu/india-56178560,‘బోధన్‌లోని 7 అడ్రస్‌లతో 72 మంది బంగ్లాదేశీయులు పాస్‌పోర్టులు పొందారు’ -ప్రెస్‌ రివ్యూ,"శంషాబాద్‌ విమానాశ్రయంలో పట్టుబడిన ముగ్గురు బంగ్లాదేశీయుల నుంచి స్వాధీనం చేసుకున్నవి నకిలీ పాస్‌పోర్టులు కావని, అసలైన పాస్‌పోర్టులే కానీ వారు అక్రమ మార్గాల్లో పొందారని సైబరాబాద్‌ పోలీసులను ఉటంకిస్తూ సాక్షి పత్రిక కథనం ప్రచురించింది."
https://www.bbc.com/telugu/india-47529992,చెట్టెక్కిన ఆసియా సింహం: మోదీ ట్వీట్ చేసిన ఈ ఫొటో వెనక కథ ఏంటి,మోదుగు చెట్టు ఎక్కిన ఆసియా సింహం ఫొటో ఒకటి అన్ని సోషల్ మీడియా ఫ్లాట్‌ఫాంలలో వేగంగా వైరల్ అవుతోంది. చాలా మంది ఈ ఫొటోను తమ సోషల్ మీడియా అకౌంట్లలో షేర్ చేస్తున్నారు.
https://www.bbc.com/telugu/india-50826882,విద్యార్థులతో 'బాబ్రీ పోస్టర్ కూల్చివేత'... ఇలాంటి పనులు దేశభక్తిని పెంచుతాయా?,కర్ణాటకలోని మంగళూరులో ఓ ఉన్నత పాఠశాల విద్యార్థులు బాబ్రీ మసీదు చిత్రపటాన్ని చించివేస్తున్నట్లుగా ఉన్న ఒక వీడియో సోషల్ మీడియాలో వైరల్ అయ్యింది. దేశ 'భక్తి'ని పెంపొందించేందుకే అలా చేశామని ఆ పాఠశాల నిర్వాహకులు చెబుతున్నారు.
https://www.bbc.com/telugu/international-41620172,"జాఫ్నా: మానని యుద్ధ గాయాలు, మిగిలిన ఎదురుచూపులు","ఉత్తర శ్రీలంకలోని జాఫ్నా నగరం ఒకప్పుడు తుపాకులు, బాంబుల మోతతో దద్దరిల్లేది. 2009లో తమిళ వేర్పాటువాదుల గ్రూపు 'లిబరేషన్ టైగర్స్ ఆఫ్ తమిళ్ ఈలం(ఎల్‌టీటీఈ)'ని శ్రీలంక సైన్యం తుదముట్టించిన తర్వాత దీనికి తెర పడింది."
https://www.bbc.com/telugu/international-43287190,సైక్లింగ్‌తో లైంగిక సామర్థ్యానికి ముప్పుందా?,సైక్లింగ్ వల్ల నిజంగా పురుషల లైంగిక సామర్థ్యం దెబ్బ తింటుందా అన్న సందేహం చాలా కాలంగా సైక్లింగ్‌ చేసే వారిని పట్టి పీడిస్తోంది.
https://www.bbc.com/telugu/india-44839413,మీ పిల్లలను ఏ భాషలో చదివిస్తారు? మాతృభాషలోనా.. లేక ఇంగ్లిష్‌లోనా,పిల్లలకు విద్యాబోధన మాతృభాషలో చేయాలా లేక ఇంగ్లిష్ మీడియంలోనా? ఈ అంతులేని చర్చ మరోసారి తెరపైకి వచ్చింది. తెలుగు రాష్ట్రాలు రెండూ ప్రాథమిక విద్య నుంచే ఇంగ్లిష్ మాధ్యమంలో బోధన ప్రవేశపెట్టేందుకు చర్యలు చేపడుతున్నాయి.
https://www.bbc.com/telugu/india-46214854,ఆంధ్రప్రదేశ్: అనంతపురం జిల్లాలో ఎమ్మార్వో ఆఫీస్ వేలం,"భూములను వేలం వేస్తారు, ఇళ్లు, ఫ్యాక్టరీలను వేలం వేస్తారు. కానీ ఒక ఎమ్మార్వో ఆఫీసు కోసం పాడిన వేలంపాటను ఎప్పుడైనా విన్నారా? కానీ ఇది జరిగింది. అనంతపురంలో ఓ వ్యక్తి ఏకంగా ఒక ఎమ్మార్వో కార్యాలయాన్ని వేలంపాటలో కొనేశారు."
https://www.bbc.com/telugu/india-48217192,గౌతం గంభీర్ ఆప్ ఎంపీ అభ్యర్థిపై అసభ్య కరపత్రాలు పంచారా? ఈ వివాదం ఏంటి? అసలేం జరిగింది?,దిల్లీలోని తూర్పు దిల్లీ స్థానం నుంచి పోటీ చేస్తున్న ఆమ్ ఆద్మీ పార్టీ అభ్యర్థి ఆతిషి మార్లినా వరుసగా చర్చల్లో నిలుస్తున్నారు.
https://www.bbc.com/telugu/international-42955981,వీడియో: అద్భుతంగా వెలిగిపోతున్న చైనా నగరాలు,చైనాలోని పలు నగరాలు అద్భుతమైన.. రంగురంగుల వెలుగులు విరజిమ్ముతున్నాయి.
https://www.bbc.com/telugu/international-50574898,బంగ్లాదేశ్: 22 మంది మరణానికి కుట్రపన్నిన ఏడుగురికి మరణశిక్ష,2016లో బంగ్లాదేశ్‌లోని ఓ కెఫేపై ఉగ్రదాడులకు పాల్పడినట్లు ఆరోపణలపై ఏడుగురు ఇస్లామిస్టులకు కోర్టు మరణశిక్ష విధించింది.
https://www.bbc.com/telugu/international-50699477,వాతావరణ మార్పులు: మహాసముద్రాల్లో ఆక్సిజన్ తగ్గిపోతోంది,"వాతావరణ మార్పులు, పోషక కాలుష్యం (జలవనరుల్లో పోషకాల మోతాదు మితిమీరి ఆల్గే వంటివి ఎక్కువగా పెరగడం) కారణంగా మహాసముద్రాలలో ఆక్సిజన్ శాతం తగ్గుతుండడంతో ఎన్నో జాతుల జలచరాల ఉనికికి ప్రమాదమేర్పడుతోంది."
https://www.bbc.com/telugu/international-48681153,వ్యాక్సిన్లు పనిచేస్తాయా... టీకాలపై భారతీయులకు నమ్మకముందా,"టీకాల మీద ప్రజలకు నమ్మకం లేకపోవడం అంటే, నివారించదగిన ప్రమాదకర అంటు వ్యాధులపై పోరాడటంలో ప్రపంచం వెనుకడుగు వేయడమేనని నిపుణులు హెచ్చరిస్తున్నారు."
https://www.bbc.com/telugu/india-50331135,అబ్దుల్లాపూర్‌మెట్: తహసీల్దార్‌ విజయారెడ్డిని కాపాడేందుకు ప్రయత్నించిన అటెండర్ చంద్రయ్య మృతి,హైదరాబాద్ శివారులోని అబ్దుల్లాపూర్‌మెట్ తహసీల్దార్ విజయారెడ్డి సజీవ దహనం ఘటనలో గాయపడిన మరొకరు మరణించారు.
https://www.bbc.com/telugu/international-47228177,"తలలోకి పేలు ఎలా వస్తాయి? పేల వ్యాప్తికి, స్మార్ట్‌ఫోన్‌కి లింకేంటి?","తలలో పేలు.. ఈ సమస్య ఎదుర్కోని వారు బహుశా ఎవరూ ఉండరేమో. పేల గురించి వినగానే.. మనలో చాలామందికి తల మీద చిటచిట పెట్టినట్లు అనిపిస్తుంది. పేలు మరీ ఎక్కువగా ఉంటే.. జుట్టు పీకేస్తే బాగుండన్నంత చిరాకు పుట్టుకొస్తుంటుంది. మరి, ఇంతగా ఇబ్బంది పెట్టే పేలు ఎలా పుడతాయి? ఎలా వ్యాప్తి చెందుతాయి?"
https://www.bbc.com/telugu/international-41441737,పాక్ దైవదూషణ చట్టంలో మార్పులపై సన్నగిల్లిన ఆశలు,పాకిస్తాన్‌లో దైవదూషణ చట్టం అమలు తీరుపై చాలా విమర్శలు ఉన్నాయి. వ్యక్తిగత ద్వేషాలను తీర్చుకునేందుకు ఈ చట్టాన్ని దుర్వినియోగం చేస్తున్నారని విమర్శకులు చెబుతున్నారు.
